robot lower,robot upper,landmark 1 lower,landmark 1 upper,landmark 2 lower,landmark 2 upper,landmark 3 lower,landmark 3 upper
1.9650882318205298,1.9963849947267114,-0.0003785963034901585,0.007973153316852805,1.9874229482989478,1.9963397927899194,5.994637932364148,6.002963576730091
2.0040934070654894,2.0344264522484754,-0.003259309831242488,0.005932839851062225,1.9988477378965348,2.007424101245311,5.989992583589959,5.998345886869026
1.9898851280622505,2.0260192985124568,-0.010689855480316784,-0.0013683681173885798,2.003527947466786,2.011998347241466,6.0004472864957386,6.00954435931725
1.989875049949808,2.020129470466452,-0.008842934829475624,-0.0002462929363229449,1.9984161783760042,2.007361657469943,5.980330125140963,5.989041670513334
2.00856578571722,2.0469571329839518,-0.003863382324906665,0.005035343984472233,2.0001297766287407,2.0089267915170113,6.010408365264646,6.019299543365725
1.9749186284460896,2.0112244837365276,0.0033859834744256042,0.01188702408982105,1.98644383709059,1.9947747393406845,5.990178164315886,5.998771611379915
1.9941614049514857,2.0271303278366,-0.010285996895370138,-0.0017961616925028442,1.9898845693451104,1.9983580568450752,5.998820019383093,6.007502841334681
2.0200315148839754,2.0630387632837492,-0.01436888701733946,-0.005534150679737338,1.983482154116726,1.9928116481446265,5.998190766691392,6.007324331880385
1.9895162820532757,2.0161952734276816,-0.013225264928523293,-0.004752440296825179,2.0041073661088227,2.0134259361983062,5.991742517715015,6.000262830490551
1.9952359999750091,2.01981870278378,0.004777195035515567,0.013227313653530338,1.9968204310579911,2.0054888912991866,5.984243406154538,5.992324815891361
1.998580039253028,2.0251592986681146,-0.0016573779136293413,0.007116110049223232,1.9961960043675782,2.005102423214209,6.0001063221258795,6.009427560015234
1.9917743020279253,2.0180847830550825,-0.005046054488377154,0.0032211268556802276,1.9958753636620934,2.004517550156266,6.006210927216368,6.014921541960878
1.9871001206906753,2.0233717001406237,-0.003699849172647293,0.005002016363817449,1.9905946455374828,1.9993781842812428,5.9955028406801665,6.003998387652353
1.9966630516919661,2.0278678359117936,-0.0010147596311243902,0.00823614826169337,1.9985411998966507,2.0071937206050583,5.996055988831408,6.005254359679334
2.0234814383032607,2.062605788564415,0.006024869471980239,0.01421981646101365,2.0005415256810744,2.0093599979090135,6.005131756916806,6.013674700602725
2.024870664672814,2.0649692706299203,-0.007784566883093747,0.0011951593161589232,1.9998199821011124,2.00829435582003,5.993488622400145,6.002402948644777
1.985874620997066,2.013178380406743,-0.008106913890766497,0.00069132354863226,2.000102756802591,2.00888514679238,5.999588893590544,6.007923198999788
1.9902661286114007,2.0157439269305915,0.006293053465176626,0.015223861945580439,2.0001673190377414,2.0088849575735868,5.990260522124103,5.998951514008709
1.9725488661885866,2.000592088782727,-0.007637450827388133,0.0011177308690827744,1.9974885891211251,2.006919770406463,5.994640463644447,6.003814583962975
2.025334736120132,2.0622468984013524,-0.00624854620411742,0.0027588532758479143,1.9920638956286565,2.0009282670758113,5.994715388742632,6.003466908010298
2.0016936606673386,2.0331273728104446,-0.006651608244911596,0.0017186938500262944,2.003458059961187,2.0121345151120553,6.00115616308258,6.0104281188388065
2.0287800511579888,2.058980397297822,0.0007583511737348355,0.009287457566225357,2.0035023678261568,2.0124678622763823,6.006781157436438,6.015692177829675
1.9932034642101877,2.027401623070086,0.007778648102316996,0.01638046298023687,2.0013657755575034,2.009610062150016,5.991488777752475,6.000738776568814
1.9907677765134355,2.0241329078432537,-0.009840094422174806,-0.0007100199040042214,1.9961370249299937,2.0051432828397817,5.988445046146663,5.997523543636052
1.9796477350197468,2.008034369090971,-0.006140359297286427,0.0028787053580243945,1.9958108751574717,2.0050345571240227,5.994770287028109,6.003307105550016
1.9863938630028668,2.015770977695375,-0.014421442301538575,-0.0054017996773451675,1.9977692258520698,2.0066377031640434,5.991450790288263,6.0002207719065614
2.0085767650275095,2.045804128679766,-0.002245335321879008,0.006216673128312447,1.9963122163337177,2.0051087583977276,5.9991732076934845,6.008267359323117
2.011337955005285,2.0476067471431527,-0.002688408406445828,0.006492639701807943,1.9938124660622745,2.002974366747174,5.990041446047141,5.998843479795144
2.0050828160272665,2.0446985064519816,-0.007515514578865691,0.0012175429912375645,1.9994058135553376,2.0079770561651213,5.999014732683136,6.007853629743622
1.997575745663177,2.0313606404452216,-0.008584181431937236,0.00048094766985179883,1.9966443952440227,2.0048485818983113,6.000146672531202,6.008751108840868
1.9945708626822158,2.019934046833165,0.0062773589233859175,0.01518183683948678,1.9919373683362704,1.999995500621249,6.0014459685709545,6.010172645625823
1.9829822649490532,2.011337650822431,-0.005788281886611438,0.0029678480706702235,1.994986865926919,2.003518249582114,5.995745876535973,6.004430553212562
2.0019271065581523,2.0279162238251485,-0.0002388053627082375,0.00856314348591056,1.9998638099429789,2.008387380242568,5.988076947438951,5.996687151682143
2.015693993436631,2.0510894347555078,0.004841146546846292,0.013858523663634398,1.993533948468582,2.002330442858322,5.998431193208074,6.007310879851008
1.9864184846909783,2.013216734882996,-0.009805933836635083,-0.0010023105109372432,2.0030502312844716,2.0121026999289073,5.994281351445186,6.0027803779859665
1.98912777355283,2.022783618659084,-0.010887856366780344,-0.0019094983537525515,1.9923415060054448,2.0008633260715816,5.990772128200471,5.999400257968962
1.9887827258612354,2.0237852711175246,-0.0020200707651414924,0.00678125439954186,1.996709871898354,2.005020093311607,5.991861040134941,6.001086538295235
2.0242050022373466,2.0616361766566964,-0.005946258377816728,0.0029990319782609255,1.9946640331811716,2.0035421054296685,6.003831884524675,6.012926080563216
1.9982128973828062,2.0331906441821355,-0.0027402735422710333,0.005909066704602018,1.996509714994626,2.004777745332522,5.9962101007007655,6.0047101950145665
1.9913983731410407,2.0175742716648672,-0.009832173430133396,-0.0013703360848540732,1.9927944634702164,2.001217892334227,5.9954180812586655,6.004517068887819
1.999221891289393,2.030539899939855,-0.006430903988609445,0.0027022164582259775,1.9942022629826885,2.0028418234736103,5.993535431643613,6.002177802304141
1.9863201621446795,2.0156301018323712,-0.010366817913469134,-0.0015562530835306065,1.9971245638157251,2.005702126858103,5.9925452438564815,6.000826719644495
1.9992607784846579,2.028035287799522,-0.0037487615425488494,0.004988327442144468,1.996078473980217,2.0043668919255446,5.988650517952579,5.997848314750057
1.9805360637803249,2.0103542007307835,-0.004164093536464587,0.004396855349559426,1.991044984665556,1.99971057334836,5.994614802818714,6.003355778235973
2.0165016269203626,2.052767553377489,0.0043438765635098395,0.012929676152268511,1.9990204369920537,2.007736345539685,5.99573241530113,6.003744017499163
2.024633881107233,2.059702399715521,0.002438173172816167,0.011190020935789219,1.9905760835318862,1.998832409510106,5.987924414009918,5.9965535828162535
1.9988158160722567,2.0280367916547943,-0.007544960453000818,0.001679145357397352,2.0013502075380676,2.0104324386411316,5.991527096101084,6.000426753691396
1.9904808698327705,2.021344214853509,-0.00012049014124272412,0.008564999610215406,1.9990473845950996,2.0076159378536307,5.991742911213449,6.001004395610281
1.9758298963206957,2.0042476087909984,-0.004565208476143779,0.0045097154022565875,1.984290013435913,1.9930905007089845,5.986360246343544,5.995160406427452
1.9766524235064766,2.0036401351635673,0.0018842035031357406,0.010606503015156686,1.9973133900659812,2.0057727000219097,5.987548695231091,5.996123446797718
2.024573299783446,2.0631017948210464,-0.010861732788129944,-0.0016404103713787612,1.9947956759762706,2.0031081478762687,6.000299616791003,6.009761647247083
1.9892704251062998,2.0154183146703115,-0.0028223143527248955,0.00590209915395473,1.996790039965196,2.005667101911025,5.997714663621638,6.006418560865667
2.012334292818134,2.0454083028544736,-0.011572124589372085,-0.0025838882064934494,2.0020383829390567,2.010452366420074,5.992849510619009,6.001446563294565
1.9646193156791587,1.9946795334266763,-0.004521929565688849,0.004207310144428418,1.9953198496572295,2.0043442185648166,5.998829174491854,6.0075070376663495
1.995128349258704,2.0281718216397335,-0.013623579156341152,-0.004636914718208714,2.000254068452908,2.008622255247043,5.996729995750041,6.00514588163033
1.9694088169887356,1.9988719752475925,-0.004632026832998186,0.004139266154244929,1.9965387139015771,2.005001470119419,5.989579599792452,5.997784215515165
2.0205532807581115,2.0604308348424745,0.003062809602034211,0.012356559030103565,1.9886478746844487,1.9968755876110835,5.993640654482676,6.002291924557851
2.0268015008896074,2.059869374659709,0.0047092707630724765,0.01325168741973926,2.00204023781628,2.010765224067265,5.997188893481763,6.005602511242358
2.015906317324505,2.042572991757526,0.0007736538004662818,0.009142828692815082,1.9959216122463974,2.004790782467958,5.99049436268355,5.9992078620478955
1.9964985071032813,2.0241313757092185,-0.0037554643155380757,0.004530409913633731,1.99601968351387,2.0041791575811008,5.999111402945072,6.007488976998776
1.9846342379766455,2.0145794575494773,-0.00437482645011693,0.004171451822372151,1.9912436931719126,2.0000115901838003,5.997898168996374,6.006976060434778
1.9540080926832046,1.982718715864769,-0.009924817850200057,-0.0010789753670417072,1.9932344368278305,2.002151925247975,6.001271327984647,6.01050941084592
1.9978662846463409,2.0321339251620087,-0.008349369135460683,0.000526527729592152,1.990216214478027,1.9985874106287844,5.987276333629018,5.9960582076917825
2.0133613274203803,2.052829392184112,-0.002096779166045725,0.00621470202344948,2.0017547082634017,2.010514788654323,5.996490931940667,6.005102657842047
1.9942550965305674,2.022486179256786,0.0003944373059598513,0.00959744692560753,1.9994572702299962,2.008266538058578,5.993049993134717,6.002038584135791
2.0125879188731806,2.0556403259083136,-0.013114889430979246,-0.004739992973228936,2.0002550483201342,2.0089469551588697,5.987436212724379,5.995692334944078
1.9850393739212429,2.0193565878402318,-0.012710756283845354,-0.003964483145032477,1.9878076342437023,1.996014234652782,5.993417497532997,6.002407316309776
2.0024567428134294,2.0333923515774397,-0.0007123678956135792,0.008196592054884103,2.0077474039836947,2.016659029121774,5.993777803225498,6.002415128903408
1.9994118259171914,2.036148781992965,-0.018226466778286557,-0.009322939735285182,1.9948898715484673,2.0032878952514594,5.9923610699967815,6.001320837657027
1.9817866992158168,2.007836847384525,-0.0009639005830638274,0.007276681130950914,1.9958180316036152,2.0044842831546856,5.994831612977362,6.00385422381463
2.0187989743771384,2.051942202228086,-0.01308767818420964,-0.0045521860519067685,1.9974919185218225,2.0055388584557168,6.0014813246756455,6.010738104340468
2.001248590680357,2.03929544237018,-0.01704946920629141,-0.008962755870264797,1.9917415744231373,2.0004359119965405,5.987279242547696,5.995403939215
1.9780099337678894,2.0097045952695862,-0.0017465229359954109,0.006727878211954187,1.9955245849787344,2.003903448850001,5.993082558969713,6.001944029470228
1.989292912389086,2.01951045522566,0.0003120254775885378,0.00919970049947464,1.9915235253969954,1.999909141381569,5.999347246638174,6.007913075932627
1.9901188936652143,2.0214444074212117,-0.006202769785547251,0.0027246427195012513,2.0050246281837354,2.013451381185161,5.998735589304987,6.006961661061224
2.0011247235483722,2.0324083727651043,-0.01261571590208746,-0.0037092493811871916,1.9968274904182763,2.0059958623954444,5.994761000295034,6.003925790171275
2.000120343490294,2.034282026962587,-0.0008336988662159322,0.007745029256937492,1.9936086425715371,2.0028255691594197,5.995828671812613,6.004536585450571
1.9755623418020516,2.0088667792154045,-0.008992041705252512,-0.000371059158740656,1.9938088078333351,2.002427039639809,5.999393100086147,6.0083545500603375
2.0021165732596398,2.0313926811959266,-0.004299131146472466,0.004962320596751345,1.994988042226263,2.0038215338082828,5.998822139971623,6.007590366131892
1.9865686586075384,2.0190198728866022,-0.0004763541222413776,0.00789705137171352,1.9890113195253216,1.9978081861662067,5.993477225852317,6.002551674294168
1.9652552816639037,1.9942154672374635,-0.006590199226409714,0.0023511080424194735,1.9907270321277826,1.9990517249675543,5.997046314183131,6.0058051720229235
1.9913139330175649,2.020752431270765,-0.011100178496252201,-0.001974696381677487,2.001402725259049,2.009799133261459,6.000266494749527,6.0092292404189305
1.9886973017582912,2.0217578297724708,-0.0123798329352389,-0.0037818398357381197,1.9950753781143424,2.0036078360732796,5.995943143334511,6.004310534033653
1.972581100547877,2.003091859733495,-0.003295639241330024,0.005460612187377807,1.9945985068556467,2.003320814204534,5.992413723728135,6.001246249416396
1.9832019129551293,2.0203772267543436,-0.003191211759415174,0.005697779855993295,1.984299701364809,1.993004280416197,5.98609300943891,5.995275055441461
1.9809876532093067,2.0093666463359816,-0.012924397390681339,-0.004073560211461949,1.9873894800783722,1.9958995232938201,5.994124879886506,6.00294638628781
2.0069922352544056,2.0479985331782116,-0.002072286888575443,0.006160106606399902,1.9955588421753971,2.004129306323138,5.988354207037172,5.997472285272399
2.0013420964680635,2.0379712198771514,0.0041388058490861,0.012940014766920752,1.9869191043170207,1.9959064133373983,6.005894614358574,6.014700936178535
1.9945013727424832,2.0191814695121555,-0.003864865387084121,0.0051248789394667095,1.9958080458672784,2.003918011185334,5.9900640830622,5.998625339545222
2.024959326279948,2.0674440855852865,-0.007708740065936011,0.0007754192865826312,1.9949279231308767,2.003615816187971,5.988225075653942,5.996436980315297
2.0015652745313295,2.0343372256212584,-0.010962021742014171,-0.002583972904833076,1.992726032809828,2.001832301540758,5.999107759475888,6.007852155685245
2.00265009995769,2.040558022295728,0.004394477517678065,0.01268617780380078,1.9975839610172792,2.005975628368707,5.993721774625164,6.0027391399866525
2.019382291445476,2.0604922240879713,-0.007652204806738147,0.0013932602915992824,1.993624691563719,2.0022761778057876,6.000680519730585,6.0091423257284
1.999613285727042,2.0252146714262786,0.00307513237502289,0.011543730976620196,1.9952129168416817,2.003945942411248,5.998428845330417,6.007131075934232
1.999063964738253,2.0312452355486124,-0.003618392082705933,0.005218569924898285,1.9967235660323237,2.0051995182267097,5.994735256224867,6.003523334473376
1.981847894217499,2.0145486473779597,0.008231839619520653,0.017454739205595503,1.9896626395675583,1.9984364586380081,6.001971382577902,6.010475974599832
1.9903637296341294,2.0255035036422377,0.0036029581756678213,0.012406298068037929,1.9972253321167492,2.00625653281245,5.990400785880503,5.999261384529653
2.008255420997103,2.037173331902067,-0.00288563674865459,0.005835916954932557,1.9913200049736348,2.000156053986326,5.989722101136813,5.998376997068753
1.9988837620313984,2.029303989738621,-0.0017550441804695073,0.007272480371909136,1.9943312582228514,2.003000599458423,5.996913750892529,6.005257765525928
2.0216195563122286,2.0562264939502226,-0.005749685229676903,0.003178536431807221,1.99925028822188,2.007851247575239,6.002066896311456,6.011039449818915
